Epoch: [65][20/27], lr: 0.00010	Time 0.344 (0.825)	Data 0.000 (0.473)	Loss 1.3895 (1.3878)	Prec@1 12.500 (25.595)	Prec@5 75.000 (76.190)
Epoch: [66][0/27], lr: 0.00010	Time 10.745 (10.745)	Data 10.350 (10.350)	Loss 1.3826 (1.3826)	Prec@1 37.500 (37.500)	Prec@5 75.000 (75.000)
Epoch: [66][20/27], lr: 0.00010	Time 0.341 (0.839)	Data 0.000 (0.493)	Loss 1.3827 (1.3874)	Prec@1 25.000 (25.595)	Prec@5 87.500 (75.595)
Epoch: [67][0/27], lr: 0.00010	Time 10.423 (10.423)	Data 9.696 (9.696)	Loss 1.3871 (1.3871)	Prec@1 25.000 (25.000)	Prec@5 75.000 (75.000)
Epoch: [67][20/27], lr: 0.00010	Time 0.342 (0.826)	Data 0.000 (0.462)	Loss 1.3981 (1.3873)	Prec@1 0.000 (25.000)	Prec@5 87.500 (77.381)
Epoch: [68][0/27], lr: 0.00010	Time 10.644 (10.644)	Data 10.000 (10.000)	Loss 1.3639 (1.3639)	Prec@1 25.000 (25.000)	Prec@5 87.500 (87.500)
Epoch: [68][20/27], lr: 0.00010	Time 0.340 (0.836)	Data 0.000 (0.476)	Loss 1.3923 (1.3898)	Prec@1 12.500 (18.452)	Prec@5 75.000 (76.786)
Epoch: [69][0/27], lr: 0.00010	Time 9.608 (9.608)	Data 9.132 (9.132)	Loss 1.4052 (1.4052)	Prec@1 25.000 (25.000)	Prec@5 62.500 (62.500)
Epoch: [69][20/27], lr: 0.00010	Time 0.349 (0.786)	Data 0.000 (0.435)	Loss 1.3732 (1.3880)	Prec@1 37.500 (24.405)	Prec@5 100.000 (77.381)
Test: [0/6]	Time 2.654 (2.654)	Loss 1.3265 (1.3265)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.38821 
Best Prec@1: 28.261
Epoch: [70][0/27], lr: 0.00010	Time 10.230 (10.230)	Data 9.817 (9.817)	Loss 1.3858 (1.3858)	Prec@1 25.000 (25.000)	Prec@5 87.500 (87.500)
Epoch: [70][20/27], lr: 0.00010	Time 0.343 (0.811)	Data 0.000 (0.468)	Loss 1.4719 (1.3889)	Prec@1 12.500 (20.833)	Prec@5 37.500 (77.976)
Epoch: [71][0/27], lr: 0.00010	Time 9.387 (9.387)	Data 8.897 (8.897)	Loss 1.3475 (1.3475)	Prec@1 50.000 (50.000)	Prec@5 100.000 (100.000)
Epoch: [71][20/27], lr: 0.00010	Time 0.343 (0.799)	Data 0.000 (0.449)	Loss 1.4249 (1.3852)	Prec@1 12.500 (27.381)	Prec@5 50.000 (77.976)
Epoch: [72][0/27], lr: 0.00010	Time 9.783 (9.783)	Data 9.061 (9.061)	Loss 1.3928 (1.3928)	Prec@1 12.500 (12.500)	Prec@5 75.000 (75.000)
Epoch: [72][20/27], lr: 0.00010	Time 0.343 (0.792)	Data 0.000 (0.432)	Loss 1.3873 (1.3890)	Prec@1 12.500 (23.810)	Prec@5 87.500 (69.643)
Epoch: [73][0/27], lr: 0.00010	Time 9.515 (9.515)	Data 9.082 (9.082)	Loss 1.3884 (1.3884)	Prec@1 25.000 (25.000)	Prec@5 75.000 (75.000)
Epoch: [73][20/27], lr: 0.00010	Time 0.346 (0.778)	Data 0.000 (0.433)	Loss 1.3901 (1.3886)	Prec@1 12.500 (21.429)	Prec@5 75.000 (75.000)
Epoch: [74][0/27], lr: 0.00010	Time 9.071 (9.071)	Data 8.626 (8.626)	Loss 1.3644 (1.3644)	Prec@1 25.000 (25.000)	Prec@5 100.000 (100.000)
Epoch: [74][20/27], lr: 0.00010	Time 0.344 (0.758)	Data 0.000 (0.411)	Loss 1.4186 (1.3884)	Prec@1 12.500 (25.595)	Prec@5 62.500 (76.190)
Test: [0/6]	Time 2.286 (2.286)	Loss 1.3131 (1.3131)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.38896 
Best Prec@1: 28.261
Epoch: [75][0/27], lr: 0.00010	Time 9.061 (9.061)	Data 8.603 (8.603)	Loss 1.3945 (1.3945)	Prec@1 25.000 (25.000)	Prec@5 75.000 (75.000)
Epoch: [75][20/27], lr: 0.00010	Time 0.340 (0.755)	Data 0.000 (0.410)	Loss 1.3583 (1.3861)	Prec@1 37.500 (26.190)	Prec@5 100.000 (77.381)
Epoch: [76][0/27], lr: 0.00010	Time 9.808 (9.808)	Data 9.370 (9.370)	Loss 1.3717 (1.3717)	Prec@1 50.000 (50.000)	Prec@5 87.500 (87.500)
Epoch: [76][20/27], lr: 0.00010	Time 0.345 (0.794)	Data 0.000 (0.446)	Loss 1.3716 (1.3904)	Prec@1 25.000 (20.238)	Prec@5 87.500 (76.190)
Epoch: [77][0/27], lr: 0.00010	Time 8.769 (8.769)	Data 8.321 (8.321)	Loss 1.3718 (1.3718)	Prec@1 50.000 (50.000)	Prec@5 87.500 (87.500)
Epoch: [77][20/27], lr: 0.00010	Time 0.342 (0.743)	Data 0.000 (0.396)	Loss 1.4104 (1.3884)	Prec@1 12.500 (24.405)	Prec@5 62.500 (75.595)
Epoch: [78][0/27], lr: 0.00010	Time 8.967 (8.967)	Data 8.574 (8.574)	Loss 1.3826 (1.3826)	Prec@1 37.500 (37.500)	Prec@5 75.000 (75.000)
Epoch: [78][20/27], lr: 0.00010	Time 0.341 (0.752)	Data 0.000 (0.408)	Loss 1.3984 (1.3889)	Prec@1 12.500 (25.000)	Prec@5 62.500 (73.810)
Epoch: [79][0/27], lr: 0.00010	Time 7.504 (7.504)	Data 6.810 (6.810)	Loss 1.3682 (1.3682)	Prec@1 50.000 (50.000)	Prec@5 75.000 (75.000)
Epoch: [79][20/27], lr: 0.00010	Time 0.341 (0.733)	Data 0.000 (0.361)	Loss 1.3791 (1.3893)	Prec@1 37.500 (24.405)	Prec@5 62.500 (70.238)
Test: [0/6]	Time 2.305 (2.305)	Loss 1.2917 (1.2917)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.39062 
Best Prec@1: 28.261
Epoch: [80][0/27], lr: 0.00010	Time 8.035 (8.035)	Data 7.116 (7.116)	Loss 1.3981 (1.3981)	Prec@1 25.000 (25.000)	Prec@5 75.000 (75.000)
Epoch: [80][20/27], lr: 0.00010	Time 0.345 (0.724)	Data 0.000 (0.339)	Loss 1.3972 (1.3867)	Prec@1 12.500 (24.405)	Prec@5 75.000 (77.976)
Epoch: [81][0/27], lr: 0.00010	Time 8.775 (8.775)	Data 8.288 (8.288)	Loss 1.4083 (1.4083)	Prec@1 37.500 (37.500)	Prec@5 62.500 (62.500)
Epoch: [81][20/27], lr: 0.00010	Time 0.344 (0.744)	Data 0.000 (0.395)	Loss 1.3883 (1.3857)	Prec@1 25.000 (27.381)	Prec@5 75.000 (77.976)
Epoch: [82][0/27], lr: 0.00010	Time 8.742 (8.742)	Data 8.326 (8.326)	Loss 1.3851 (1.3851)	Prec@1 25.000 (25.000)	Prec@5 75.000 (75.000)
Epoch: [82][20/27], lr: 0.00010	Time 0.342 (0.742)	Data 0.000 (0.397)	Loss 1.3899 (1.3904)	Prec@1 25.000 (26.190)	Prec@5 75.000 (76.190)
Epoch: [83][0/27], lr: 0.00010	Time 8.907 (8.907)	Data 8.455 (8.455)	Loss 1.3658 (1.3658)	Prec@1 37.500 (37.500)	Prec@5 100.000 (100.000)
Epoch: [83][20/27], lr: 0.00010	Time 0.345 (0.753)	Data 0.000 (0.403)	Loss 1.3875 (1.3884)	Prec@1 25.000 (28.571)	Prec@5 62.500 (69.643)
Epoch: [84][0/27], lr: 0.00010	Time 8.376 (8.376)	Data 7.934 (7.934)	Loss 1.3938 (1.3938)	Prec@1 12.500 (12.500)	Prec@5 62.500 (62.500)
Epoch: [84][20/27], lr: 0.00010	Time 0.344 (0.724)	Data 0.000 (0.378)	Loss 1.3916 (1.3843)	Prec@1 25.000 (24.405)	Prec@5 75.000 (78.571)
Test: [0/6]	Time 2.631 (2.631)	Loss 1.3657 (1.3657)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.38811 
Best Prec@1: 28.261
Epoch: [85][0/27], lr: 0.00010	Time 9.492 (9.492)	Data 9.094 (9.094)	Loss 1.3819 (1.3819)	Prec@1 37.500 (37.500)	Prec@5 75.000 (75.000)
Epoch: [85][20/27], lr: 0.00010	Time 0.343 (0.779)	Data 0.000 (0.433)	Loss 1.3968 (1.3902)	Prec@1 12.500 (22.619)	Prec@5 87.500 (70.833)
Epoch: [86][0/27], lr: 0.00010	Time 8.289 (8.289)	Data 7.488 (7.488)	Loss 1.3904 (1.3904)	Prec@1 12.500 (12.500)	Prec@5 75.000 (75.000)
Epoch: [86][20/27], lr: 0.00010	Time 0.343 (0.732)	Data 0.000 (0.365)	Loss 1.3650 (1.3853)	Prec@1 37.500 (25.000)	Prec@5 87.500 (78.571)
Epoch: [87][0/27], lr: 0.00010	Time 8.479 (8.479)	Data 7.964 (7.964)	Loss 1.4010 (1.4010)	Prec@1 12.500 (12.500)	Prec@5 62.500 (62.500)
Epoch: [87][20/27], lr: 0.00010	Time 0.341 (0.741)	Data 0.000 (0.391)	Loss 1.3839 (1.3875)	Prec@1 37.500 (24.405)	Prec@5 75.000 (75.595)
Epoch: [88][0/27], lr: 0.00010	Time 8.975 (8.975)	Data 8.578 (8.578)	Loss 1.3883 (1.3883)	Prec@1 37.500 (37.500)	Prec@5 62.500 (62.500)
Epoch: [88][20/27], lr: 0.00010	Time 0.341 (0.751)	Data 0.000 (0.409)	Loss 1.3749 (1.3876)	Prec@1 37.500 (23.214)	Prec@5 87.500 (76.190)
Epoch: [89][0/27], lr: 0.00010	Time 9.277 (9.277)	Data 8.787 (8.787)	Loss 1.3897 (1.3897)	Prec@1 12.500 (12.500)	Prec@5 75.000 (75.000)
Epoch: [89][20/27], lr: 0.00010	Time 0.342 (0.768)	Data 0.000 (0.419)	Loss 1.3802 (1.3864)	Prec@1 37.500 (26.190)	Prec@5 75.000 (77.381)
Test: [0/6]	Time 2.357 (2.357)	Loss 1.3744 (1.3744)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.38658 
Best Prec@1: 28.261
Epoch: [90][0/27], lr: 0.00010	Time 7.315 (7.315)	Data 6.640 (6.640)	Loss 1.3930 (1.3930)	Prec@1 50.000 (50.000)	Prec@5 62.500 (62.500)
Epoch: [90][20/27], lr: 0.00010	Time 0.343 (0.705)	Data 0.000 (0.345)	Loss 1.4003 (1.3898)	Prec@1 12.500 (26.190)	Prec@5 37.500 (72.619)
Epoch: [91][0/27], lr: 0.00010	Time 8.334 (8.334)	Data 7.873 (7.873)	Loss 1.3865 (1.3865)	Prec@1 37.500 (37.500)	Prec@5 75.000 (75.000)
Epoch: [91][20/27], lr: 0.00010	Time 0.344 (0.721)	Data 0.000 (0.375)	Loss 1.3900 (1.3904)	Prec@1 0.000 (20.238)	Prec@5 87.500 (74.405)
Epoch: [92][0/27], lr: 0.00010	Time 8.995 (8.995)	Data 8.557 (8.557)	Loss 1.3652 (1.3652)	Prec@1 50.000 (50.000)	Prec@5 87.500 (87.500)
Epoch: [92][20/27], lr: 0.00010	Time 0.342 (0.753)	Data 0.000 (0.408)	Loss 1.3746 (1.3885)	Prec@1 37.500 (26.190)	Prec@5 75.000 (76.190)
Epoch: [93][0/27], lr: 0.00010	Time 8.875 (8.875)	Data 8.372 (8.372)	Loss 1.4428 (1.4428)	Prec@1 12.500 (12.500)	Prec@5 37.500 (37.500)
Epoch: [93][20/27], lr: 0.00010	Time 0.343 (0.751)	Data 0.000 (0.399)	Loss 1.3777 (1.3896)	Prec@1 37.500 (23.810)	Prec@5 87.500 (75.000)
Epoch: [94][0/27], lr: 0.00010	Time 8.280 (8.280)	Data 7.873 (7.873)	Loss 1.3850 (1.3850)	Prec@1 37.500 (37.500)	Prec@5 75.000 (75.000)
Epoch: [94][20/27], lr: 0.00010	Time 0.341 (0.721)	Data 0.000 (0.375)	Loss 1.4484 (1.3876)	Prec@1 0.000 (26.190)	Prec@5 37.500 (77.381)
Test: [0/6]	Time 2.271 (2.271)	Loss 1.3634 (1.3634)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.38617 
Best Prec@1: 28.261
Epoch: [95][0/27], lr: 0.00010	Time 8.012 (8.012)	Data 7.337 (7.337)	Loss 1.4002 (1.4002)	Prec@1 12.500 (12.500)	Prec@5 62.500 (62.500)
Epoch: [95][20/27], lr: 0.00010	Time 0.344 (0.734)	Data 0.000 (0.379)	Loss 1.3822 (1.3865)	Prec@1 12.500 (18.452)	Prec@5 87.500 (77.381)
Epoch: [96][0/27], lr: 0.00010	Time 7.331 (7.331)	Data 6.461 (6.461)	Loss 1.3949 (1.3949)	Prec@1 12.500 (12.500)	Prec@5 75.000 (75.000)
Epoch: [96][20/27], lr: 0.00010	Time 0.344 (0.713)	Data 0.000 (0.344)	Loss 1.3786 (1.3828)	Prec@1 25.000 (28.571)	Prec@5 87.500 (78.571)
Epoch: [97][0/27], lr: 0.00010	Time 8.680 (8.680)	Data 8.253 (8.253)	Loss 1.4043 (1.4043)	Prec@1 12.500 (12.500)	Prec@5 62.500 (62.500)
Epoch: [97][20/27], lr: 0.00010	Time 0.346 (0.739)	Data 0.000 (0.393)	Loss 1.3512 (1.3857)	Prec@1 62.500 (28.571)	Prec@5 87.500 (77.976)
Epoch: [98][0/27], lr: 0.00010	Time 9.071 (9.071)	Data 8.646 (8.646)	Loss 1.3677 (1.3677)	Prec@1 25.000 (25.000)	Prec@5 100.000 (100.000)
Epoch: [98][20/27], lr: 0.00010	Time 0.339 (0.756)	Data 0.000 (0.412)	Loss 1.3917 (1.3882)	Prec@1 25.000 (23.214)	Prec@5 62.500 (75.000)
Epoch: [99][0/27], lr: 0.00010	Time 8.499 (8.499)	Data 8.096 (8.096)	Loss 1.3806 (1.3806)	Prec@1 12.500 (12.500)	Prec@5 87.500 (87.500)
Epoch: [99][20/27], lr: 0.00010	Time 0.341 (0.729)	Data 0.000 (0.386)	Loss 1.3879 (1.3897)	Prec@1 25.000 (21.429)	Prec@5 75.000 (75.000)
Test: [0/6]	Time 2.629 (2.629)	Loss 1.3649 (1.3649)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 28.261 Prec@5 76.087 Loss 1.38568 
Best Prec@1: 28.261
Epoch: [100][0/27], lr: 0.00001	Time 9.361 (9.361)	Data 8.944 (8.944)	Loss 1.4008 (1.4008)	Prec@1 0.000 (0.000)	Prec@5 62.500 (62.500)
Epoch: [100][20/27], lr: 0.00001	Time 0.341 (0.770)	Data 0.000 (0.426)	Loss 1.3594 (1.3833)	Prec@1 62.500 (25.595)	Prec@5 100.000 (79.167)
Epoch: [101][0/27], lr: 0.00001	Time 8.077 (8.077)	Data 7.590 (7.590)	Loss 1.3731 (1.3731)	Prec@1 50.000 (50.000)	Prec@5 87.500 (87.500)
Epoch: [101][20/27], lr: 0.00001	Time 0.348 (0.714)	Data 0.000 (0.362)	Loss 1.3628 (1.3844)	Prec@1 25.000 (25.595)	Prec@5 100.000 (77.976)
Epoch: [102][0/27], lr: 0.00001	Time 8.313 (8.313)	Data 7.511 (7.511)	Loss 1.4002 (1.4002)	Prec@1 0.000 (0.000)	Prec@5 62.500 (62.500)
Epoch: [102][20/27], lr: 0.00001	Time 0.340 (0.735)	Data 0.000 (0.361)	Loss 1.3753 (1.3851)	Prec@1 25.000 (25.595)	Prec@5 87.500 (77.381)
Epoch: [103][0/27], lr: 0.00001	Time 8.576 (8.576)	Data 8.167 (8.167)	Loss 1.3901 (1.3901)	Prec@1 0.000 (0.000)	Prec@5 75.000 (75.000)
Epoch: [103][20/27], lr: 0.00001	Time 0.342 (0.734)	Data 0.000 (0.389)	Loss 1.3989 (1.3874)	Prec@1 25.000 (25.595)	Prec@5 62.500 (75.000)
Epoch: [104][0/27], lr: 0.00001	Time 8.046 (8.046)	Data 7.056 (7.056)	Loss 1.3990 (1.3990)	Prec@1 25.000 (25.000)	Prec@5 62.500 (62.500)
Epoch: [104][20/27], lr: 0.00001	Time 0.339 (0.738)	Data 0.000 (0.366)	Loss 1.3863 (1.3851)	Prec@1 37.500 (23.810)	Prec@5 75.000 (77.381)
Test: [0/6]	Time 2.355 (2.355)	Loss 1.3601 (1.3601)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.38621 
Best Prec@1: 28.261
Epoch: [105][0/27], lr: 0.00001	Time 8.538 (8.538)	Data 8.133 (8.133)	Loss 1.4124 (1.4124)	Prec@1 12.500 (12.500)	Prec@5 50.000 (50.000)
Epoch: [105][20/27], lr: 0.00001	Time 0.344 (0.731)	Data 0.000 (0.387)	Loss 1.3880 (1.3837)	Prec@1 25.000 (24.405)	Prec@5 75.000 (78.571)
Epoch: [106][0/27], lr: 0.00001	Time 8.252 (8.252)	Data 7.511 (7.511)	Loss 1.3595 (1.3595)	Prec@1 62.500 (62.500)	Prec@5 100.000 (100.000)
Epoch: [106][20/27], lr: 0.00001	Time 0.347 (0.751)	Data 0.000 (0.387)	Loss 1.3964 (1.3863)	Prec@1 50.000 (26.786)	Prec@5 62.500 (76.190)
Epoch: [107][0/27], lr: 0.00001	Time 8.453 (8.453)	Data 8.034 (8.034)	Loss 1.3725 (1.3725)	Prec@1 50.000 (50.000)	Prec@5 87.500 (87.500)
Epoch: [107][20/27], lr: 0.00001	Time 0.342 (0.727)	Data 0.000 (0.383)	Loss 1.4007 (1.3860)	Prec@1 25.000 (26.786)	Prec@5 62.500 (76.190)
Epoch: [108][0/27], lr: 0.00001	Time 5.605 (5.605)	Data 5.146 (5.146)	Loss 1.3589 (1.3589)	Prec@1 75.000 (75.000)	Prec@5 100.000 (100.000)
Epoch: [108][20/27], lr: 0.00001	Time 0.344 (0.731)	Data 0.000 (0.382)	Loss 1.3767 (1.3874)	Prec@1 12.500 (24.405)	Prec@5 87.500 (75.000)
Epoch: [109][0/27], lr: 0.00001	Time 7.481 (7.481)	Data 6.574 (6.574)	Loss 1.3875 (1.3875)	Prec@1 25.000 (25.000)	Prec@5 75.000 (75.000)
Epoch: [109][20/27], lr: 0.00001	Time 0.338 (0.711)	Data 0.000 (0.341)	Loss 1.3628 (1.3851)	Prec@1 25.000 (25.595)	Prec@5 100.000 (77.381)
Test: [0/6]	Time 2.326 (2.326)	Loss 1.3611 (1.3611)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.38631 
Best Prec@1: 28.261
Epoch: [110][0/27], lr: 0.00001	Time 7.039 (7.039)	Data 6.371 (6.371)	Loss 1.3619 (1.3619)	Prec@1 37.500 (37.500)	Prec@5 100.000 (100.000)
Epoch: [110][20/27], lr: 0.00001	Time 0.344 (0.731)	Data 0.000 (0.371)	Loss 1.3992 (1.3862)	Prec@1 25.000 (22.619)	Prec@5 62.500 (76.190)
Epoch: [111][0/27], lr: 0.00001	Time 7.534 (7.534)	Data 6.675 (6.675)	Loss 1.4004 (1.4004)	Prec@1 12.500 (12.500)	Prec@5 62.500 (62.500)
Epoch: [111][20/27], lr: 0.00001	Time 0.345 (0.703)	Data 0.000 (0.327)	Loss 1.3987 (1.3863)	Prec@1 12.500 (23.214)	Prec@5 62.500 (76.190)
Epoch: [112][0/27], lr: 0.00001	Time 8.149 (8.149)	Data 7.709 (7.709)	Loss 1.3854 (1.3854)	Prec@1 25.000 (25.000)	Prec@5 75.000 (75.000)
Epoch: [112][20/27], lr: 0.00001	Time 0.340 (0.714)	Data 0.000 (0.367)	Loss 1.3879 (1.3860)	Prec@1 12.500 (22.619)	Prec@5 75.000 (76.190)
Epoch: [113][0/27], lr: 0.00001	Time 6.766 (6.766)	Data 6.178 (6.178)	Loss 1.3871 (1.3871)	Prec@1 25.000 (25.000)	Prec@5 75.000 (75.000)
Epoch: [113][20/27], lr: 0.00001	Time 0.342 (0.720)	Data 0.000 (0.367)	Loss 1.3872 (1.3847)	Prec@1 25.000 (23.214)	Prec@5 75.000 (77.381)
Epoch: [114][0/27], lr: 0.00001	Time 6.997 (6.997)	Data 6.221 (6.221)	Loss 1.4089 (1.4089)	Prec@1 25.000 (25.000)	Prec@5 50.000 (50.000)
Epoch: [114][20/27], lr: 0.00001	Time 0.347 (0.691)	Data 0.000 (0.305)	Loss 1.4006 (1.3860)	Prec@1 25.000 (25.000)	Prec@5 62.500 (76.786)
Test: [0/6]	Time 2.345 (2.345)	Loss 1.3605 (1.3605)	Prec@1 0.000 (0.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.38651 
Best Prec@1: 28.261
Epoch: [115][0/27], lr: 0.00001	Time 8.751 (8.751)	Data 7.725 (7.725)	Loss 1.3993 (1.3993)	Prec@1 12.500 (12.500)	Prec@5 62.500 (62.500)
Epoch: [115][20/27], lr: 0.00001	Time 0.341 (0.750)	Data 0.000 (0.368)	Loss 1.3872 (1.3847)	Prec@1 25.000 (23.214)	Prec@5 75.000 (77.976)
Epoch: [116][0/27], lr: 0.00001	Time 8.406 (8.406)	Data 7.981 (7.981)	Loss 1.3885 (1.3885)	Prec@1 12.500 (12.500)	Prec@5 75.000 (75.000)
Epoch: [116][20/27], lr: 0.00001	Time 0.347 (0.729)	Data 0.000 (0.380)	Loss 1.3563 (1.3841)	Prec@1 37.500 (21.429)	Prec@5 100.000 (77.976)
Epoch: [117][0/27], lr: 0.00001	Time 8.321 (8.321)	Data 7.361 (7.361)	Loss 1.3759 (1.3759)	Prec@1 25.000 (25.000)	Prec@5 87.500 (87.500)
Epoch: [117][20/27], lr: 0.00001	Time 0.343 (0.750)	Data 0.000 (0.379)	Loss 1.3791 (1.3849)	Prec@1 12.500 (25.000)	Prec@5 87.500 (77.381)
Epoch: [118][0/27], lr: 0.00001	Time 8.549 (8.549)	Data 8.141 (8.141)	Loss 1.3689 (1.3689)	Prec@1 62.500 (62.500)	Prec@5 87.500 (87.500)
Epoch: [118][20/27], lr: 0.00001	Time 0.346 (0.735)	Data 0.000 (0.388)	Loss 1.4049 (1.3850)	Prec@1 12.500 (27.976)	Prec@5 62.500 (77.381)
Epoch: [119][0/27], lr: 0.00001	Time 8.265 (8.265)	Data 7.826 (7.826)	Loss 1.3873 (1.3873)	Prec@1 25.000 (25.000)	Prec@5 75.000 (75.000)
Epoch: [119][20/27], lr: 0.00001	Time 0.342 (0.729)	Data 0.000 (0.379)	Loss 1.4001 (1.3878)	Prec@1 37.500 (25.000)	Prec@5 62.500 (74.405)
Test: [0/6]	Time 2.273 (2.273)	Loss 1.3527 (1.3527)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Testing Results: Prec@1 23.913 Prec@5 76.087 Loss 1.38679 
Best Prec@1: 28.261
